date,iso_year,iso_week,iso_weekday,binhits,gross_tons,cartons_count,pallets_count,vydejky_unique,packed_day_binhits,packed_night_binhits,trips_total,containers_count,loaded_orders_nunique,loaded_gross_tons,inbound_gross_kg,inbound_docs,packing_orders,packing_pallets,att_headcount,att_kmen_headcount,att_agency_headcount,day_att_headcount,night_att_headcount,att_kmen_early_headcount,att_kmen_late_headcount,att_agency_day_headcount,att_agency_night_headcount,helper_paid_hours_total,helper_esab_share,helper_esab_paid_hours,helper_esab_fte_8h,manual_any_filled,selected_total_people,selected_kmen,selected_agency,selected_kmen_early,selected_kmen_late,selected_agency_day,selected_agency_night,weekday,paid_hours_total,esab_share,att_hours,esab_fte_8h,required_reference_fte_8h
2022-04-23,2022,16,6,347,192.19338,22,310,0,0.0,347.0,,,,,427523.67,9.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-04-25,2022,17,1,2375,1035.44218,377,1518,0,1626.0,749.0,63.0,7.0,561.0,858.03441,282942.45,119.0,563.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-04-26,2022,17,2,2573,971.39856,535,1368,0,1780.0,793.0,56.0,5.0,651.0,833.43633,1171576.68,150.0,659.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-04-27,2022,17,3,2361,954.45585,384,1402,0,1459.0,902.0,65.0,6.0,648.0,711.72664,614102.57,118.0,640.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-04-28,2022,17,4,2385,903.93163,446,1278,0,1560.0,825.0,62.0,4.0,602.0,644.0929199999999,511392.63,107.0,598.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-04-29,2022,17,5,1926,717.59868,444,1031,0,1171.0,755.0,65.0,15.0,583.0,695.16972,322375.43,84.0,636.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-04-30,2022,17,6,260,113.73481,9,230,0,0.0,260.0,,,,,201498.63,4.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-05-01,2022,17,7,9,6.685,0,9,0,0.0,9.0,,,,,708235.42,15.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2022-05-02,2022,18,1,2135,803.81049,384,1355,0,1533.0,602.0,57.0,1.0,652.0,644.62127,691940.94,91.0,585.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-05-03,2022,18,2,1984,629.76282,394,1037,0,1416.0,568.0,55.0,6.0,543.0,600.60881,472449.08,72.0,538.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-05-04,2022,18,3,2046,719.95526,446,1079,0,1432.0,614.0,54.0,2.0,534.0,427.36129,594695.62,90.0,543.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-05-05,2022,18,4,2223,744.70381,394,1217,0,1281.0,942.0,49.0,6.0,500.0,609.38368,396850.44,113.0,506.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-05-06,2022,18,5,2503,856.82355,502,1288,0,1701.0,802.0,64.0,7.0,688.0,669.18887,828612.1,96.0,691.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-05-07,2022,18,6,557,195.95194,12,360,0,0.0,557.0,,,,,357985.32,16.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-05-09,2022,19,1,2095,825.39914,408,1222,0,1500.0,595.0,48.0,3.0,561.0,658.97489,198464.12,90.0,560.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-05-10,2022,19,2,2599,941.51586,432,1420,0,1835.0,764.0,61.0,1.0,645.0,592.2043,1203788.64,135.0,641.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-05-11,2022,19,3,2077,807.22218,414,1226,0,1297.0,780.0,49.0,5.0,501.0,446.8493,377282.35,118.0,511.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-05-12,2022,19,4,2236,801.91484,476,1091,0,1388.0,848.0,51.0,5.0,607.0,523.49895,1075922.5,156.0,598.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-05-13,2022,19,5,2447,826.2758,472,1306,0,1424.0,1023.0,55.0,4.0,652.0,543.1514999999999,185312.6,111.0,662.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-05-14,2022,19,6,305,128.51574,10,254,0,0.0,305.0,,,,,448516.08,10.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-05-15,2022,19,7,50,21.57656,0,47,0,3.0,47.0,,,,,465418.62,10.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2022-05-16,2022,20,1,2363,936.34761,395,1355,0,1518.0,845.0,53.0,2.0,550.0,616.82594,446022.3,131.0,542.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-05-17,2022,20,2,2244,707.77213,406,1243,0,1378.0,866.0,46.0,0.0,560.0,443.18478,671110.76,107.0,557.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-05-18,2022,20,3,2413,818.3808,464,1309,0,1581.0,832.0,57.0,5.0,558.0,474.90195,742776.61,159.0,574.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-05-19,2022,20,4,2594,933.69234,533,1406,0,1616.0,978.0,48.0,4.0,601.0,536.51599,442933.81,112.0,596.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-05-20,2022,20,5,2403,685.93003,513,1121,0,1500.0,903.0,64.0,10.0,634.0,668.4266,535711.78,95.0,699.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-05-21,2022,20,6,261,145.78998,5,207,0,0.0,261.0,,,,,175319.61,4.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-05-22,2022,20,7,42,6.11466,0,40,0,0.0,42.0,,,,,637023.48,13.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2022-05-23,2022,21,1,2148,734.13555,485,1103,0,1403.0,745.0,48.0,3.0,573.0,595.40054,353838.99,88.0,511.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-05-24,2022,21,2,2235,611.81121,473,1140,0,1432.0,803.0,51.0,3.0,546.0,497.13784,329340.44,94.0,529.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-05-25,2022,21,3,2395,772.05819,418,1227,0,1562.0,833.0,43.0,3.0,495.0,345.12925,796974.8,128.0,520.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-05-26,2022,21,4,1857,647.80758,350,955,0,1360.0,497.0,56.0,9.0,552.0,636.47542,860941.25,111.0,542.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-05-27,2022,21,5,2005,779.71246,354,1129,0,1456.0,549.0,68.0,13.0,487.0,713.5850800000001,142873.47,94.0,475.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-05-28,2022,21,6,6,3.024,0,6,0,0.0,6.0,,,,,421844.35,10.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-05-30,2022,22,1,1874,783.1007,308,1162,0,1201.0,673.0,54.0,1.0,502.0,612.14292,381940.56,79.0,499.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-05-31,2022,22,2,2013,594.59993,474,972,0,1425.0,588.0,41.0,4.0,441.0,447.44157,686062.17,108.0,435.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-06-01,2022,22,3,2041,681.74327,395,1084,0,1405.0,636.0,54.0,5.0,564.0,572.25179,157791.12,104.0,578.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-06-02,2022,22,4,1801,585.6076,352,1011,0,1185.0,616.0,49.0,7.0,459.0,423.8076,563986.85,116.0,448.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-06-03,2022,22,5,2137,644.54986,447,1048,0,1538.0,599.0,58.0,7.0,592.0,522.35805,832327.25,117.0,589.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-06-04,2022,22,6,125,47.30441,10,101,0,0.0,125.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-06-06,2022,23,1,1804,804.20078,299,1123,0,1047.0,757.0,48.0,7.0,373.0,503.11616,272540.8,83.0,366.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-06-07,2022,23,2,2213,716.80836,393,1211,0,1447.0,766.0,54.0,5.0,511.0,512.89971,514636.44,64.0,502.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-06-08,2022,23,3,2690,913.29828,426,1493,0,1584.0,1106.0,58.0,7.0,492.0,557.09906,517327.21,77.0,509.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-06-09,2022,23,4,2277,954.08664,353,1390,0,1543.0,734.0,54.0,6.0,492.0,566.6967099999999,1073598.15,117.0,487.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-06-10,2022,23,5,2237,663.93193,417,1175,0,1561.0,676.0,68.0,13.0,641.0,717.0837,434382.51,31.0,620.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-06-11,2022,23,6,140,29.32702,0,119,0,0.0,140.0,,,,,135513.94,4.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-06-13,2022,24,1,2120,868.63464,341,1087,0,1330.0,790.0,50.0,4.0,481.0,578.7921,456084.94,115.0,496.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-06-14,2022,24,2,2224,702.1508,488,1108,0,1477.0,747.0,51.0,5.0,573.0,564.72435,537818.23,107.0,549.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-06-15,2022,24,3,2266,886.01805,374,1276,0,1478.0,788.0,53.0,5.0,590.0,635.0601,808324.68,112.0,609.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-06-16,2022,24,4,1989,845.08891,372,1248,0,1099.0,890.0,52.0,4.0,461.0,527.31247,574162.02,91.0,449.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-06-17,2022,24,5,2298,820.78824,412,1252,0,1594.0,704.0,66.0,13.0,503.0,732.35629,465499.33,43.0,525.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-06-18,2022,24,6,454,229.06357,3,385,0,0.0,454.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-06-19,2022,24,7,47,18.96579,0,38,0,0.0,47.0,,,,,586670.46,12.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2022-06-20,2022,25,1,1976,754.89313,392,1123,0,1310.0,666.0,53.0,3.0,567.0,527.1260599999999,635633.99,96.0,540.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-06-21,2022,25,2,2504,764.85646,399,1158,0,1368.0,1136.0,48.0,5.0,476.0,572.47505,511583.59,96.0,474.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-06-22,2022,25,3,2315,802.27741,397,1310,0,1554.0,761.0,54.0,6.0,504.0,522.74868,563472.74,101.0,525.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-06-23,2022,25,4,2128,802.76609,424,1203,0,1317.0,811.0,58.0,4.0,600.0,522.3395,469931.9,97.0,588.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-06-24,2022,25,5,1998,759.76064,431,1128,0,1315.0,683.0,56.0,3.0,527.0,548.16889,614814.3,97.0,539.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-06-25,2022,25,6,287,183.40719,0,271,0,0.0,287.0,,,,,111461.39,3.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-06-26,2022,25,7,74,29.88289,0,69,0,0.0,74.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2022-06-27,2022,26,1,1858,660.45122,359,984,0,1189.0,669.0,51.0,3.0,505.0,495.59156,459768.78,119.0,512.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-06-28,2022,26,2,2302,811.29956,435,1327,0,1426.0,876.0,50.0,0.0,519.0,567.74707,154336.22,109.0,499.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-06-29,2022,26,3,2101,772.23283,351,1215,0,1311.0,790.0,52.0,10.0,481.0,499.63467,173865.48,108.0,499.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-06-30,2022,26,4,2209,935.84612,421,1273,0,1376.0,833.0,81.0,30.0,580.0,1068.86862,184157.07,100.0,561.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-07-01,2022,26,5,2152,794.76299,416,1225,0,1391.0,761.0,69.0,17.0,552.0,789.2784,223838.83,96.0,559.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-07-02,2022,26,6,287,122.48718,8,241,0,0.0,287.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-07-04,2022,27,1,1516,331.07678,354,662,0,1024.0,492.0,48.0,5.0,459.0,582.57391,372148.24,97.0,456.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-07-05,2022,27,2,1710,581.38815,429,867,0,1214.0,496.0,22.0,0.0,325.0,232.22119,666305.36,17.0,323.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-07-06,2022,27,3,1757,608.47397,380,954,0,1144.0,613.0,23.0,0.0,279.0,268.2522,496469.55,63.0,303.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-07-07,2022,27,4,2279,922.42141,335,1378,0,1522.0,757.0,67.0,2.0,698.0,705.98298,661100.22,196.0,687.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-07-08,2022,27,5,2261,914.76577,484,1290,0,1424.0,837.0,74.0,11.0,619.0,858.19699,592951.79,110.0,610.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-07-09,2022,27,6,331,171.1477,1,288,0,0.0,331.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-07-10,2022,27,7,54,11.57996,0,53,0,0.0,54.0,,,,,735519.9,16.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2022-07-11,2022,28,1,2143,957.87133,400,1285,0,1309.0,834.0,61.0,8.0,500.0,636.73394,444887.52,129.0,497.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-07-12,2022,28,2,2201,705.29206,471,1183,0,1475.0,726.0,60.0,2.0,626.0,663.56912,593217.54,115.0,618.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-07-13,2022,28,3,2305,863.47775,393,1321,0,1538.0,767.0,50.0,5.0,422.0,496.2542,767016.3,131.0,442.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-07-14,2022,28,4,2040,743.44657,371,1215,0,1389.0,651.0,77.0,17.0,616.0,765.66248,626864.76,95.0,601.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-07-15,2022,28,5,1733,535.59237,343,949,0,1191.0,542.0,55.0,5.0,522.0,414.97736,228300.2,27.0,529.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-07-16,2022,28,6,40,12.08791,0,32,0,0.0,40.0,,,,,257583.71,5.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-07-18,2022,29,1,1724,733.51988,393,995,0,1151.0,573.0,42.0,0.0,378.0,387.75761,567599.32,126.0,377.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-07-19,2022,29,2,1948,695.68524,338,1088,0,1289.0,659.0,59.0,3.0,475.0,629.522,532143.95,90.0,470.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-07-20,2022,29,3,1999,758.6824,296,1239,0,1265.0,734.0,44.0,0.0,405.0,383.06483,343260.41,67.0,426.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-07-21,2022,29,4,1758,657.64887,308,1088,0,1148.0,610.0,39.0,4.0,363.0,317.83673,513748.18,72.0,365.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-07-22,2022,29,5,1472,551.3679,343,828,0,1028.0,444.0,59.0,11.0,427.0,557.03969,508169.62,26.0,441.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-07-23,2022,29,6,98,48.16734,0,92,0,0.0,98.0,,,,,188683.68,4.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-07-24,2022,29,7,42,12.49928,0,20,0,0.0,42.0,,,,,140453.71,3.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2022-07-25,2022,30,1,3364,1525.10728,292,1038,0,2214.0,1150.0,47.0,2.0,402.0,411.12886,778220.62,95.0,391.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-07-26,2022,30,2,4184,1165.49746,449,1050,0,2836.0,1348.0,51.0,0.0,441.0,494.61791,256418.27,55.0,459.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-07-27,2022,30,3,3382,1344.23146,294,1008,0,2018.0,1364.0,41.0,2.0,321.0,420.21333,124819.29,56.0,355.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-07-28,2022,30,4,3102,1155.04428,363,774,0,2018.0,1084.0,45.0,3.0,440.0,286.8529,163445.95,110.0,432.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-07-29,2022,30,5,3036,999.9912,338,796,0,1886.0,1150.0,51.0,11.0,403.0,489.41741,326620.13,81.0,395.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-07-30,2022,30,6,94,50.2676,0,47,0,0.0,94.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-08-01,2022,31,1,1068,222.96457,181,240,0,868.0,200.0,27.0,5.0,115.0,252.35601,76248.89,30.0,138.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-08-02,2022,31,2,4204,1002.07796,475,829,0,3316.0,888.0,48.0,6.0,617.0,488.4727,65231.8,73.0,620.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-08-03,2022,31,3,4020,1256.35648,281,1269,0,2358.0,1662.0,42.0,3.0,451.0,295.605,77613.48,61.0,458.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-08-04,2022,31,4,3050,1054.31576,332,801,0,2162.0,888.0,38.0,1.0,399.0,233.6726,142121.51,55.0,399.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-08-05,2022,31,5,2671,697.57832,320,630,0,1812.0,859.0,49.0,8.0,315.0,354.07835,123617.91,63.0,326.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-08-06,2022,31,6,654,184.61334,4,255,0,0.0,654.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-08-08,2022,32,1,2412,771.83616,309,622,0,1636.0,776.0,39.0,4.0,411.0,317.71559,124012.59,24.0,414.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-08-09,2022,32,2,2994,876.74895,375,762,0,2110.0,884.0,46.0,0.0,404.0,346.53869,84314.14,68.0,411.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-08-10,2022,32,3,2748,709.39878,319,674,0,1850.0,898.0,36.0,0.0,314.0,187.88723,69646.97,61.0,341.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-08-11,2022,32,4,3204,1018.4009,266,888,0,1922.0,1282.0,38.0,1.0,283.0,289.41385,76745.67,76.0,284.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-08-12,2022,32,5,3108,898.30518,461,729,0,2122.0,986.0,44.0,4.0,426.0,244.50667,79981.05,72.0,433.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-08-13,2022,32,6,194,76.93236,1,83,0,0.0,194.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-08-15,2022,33,1,2398,882.46598,252,719,0,1270.0,1128.0,26.0,1.0,323.0,286.24212,57020.25,31.0,333.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-08-16,2022,33,2,3442,1004.33188,397,915,0,2148.0,1294.0,40.0,0.0,427.0,310.76473,77876.31,66.0,427.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-08-17,2022,33,3,2910,1133.95192,304,864,0,1940.0,970.0,44.0,0.0,365.0,414.08378,702529.44,73.0,391.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-08-18,2022,33,4,3130,1170.69988,245,972,0,2060.0,1070.0,51.0,7.0,394.0,451.48994,269868.53,71.0,393.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-08-19,2022,33,5,3796,1328.55948,431,952,0,2626.0,1170.0,40.0,2.0,455.0,326.59267,606675.8,65.0,472.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-08-20,2022,33,6,290,107.31898,18,101,0,0.0,290.0,,,,,206797.49,4.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2022-08-22,2022,34,1,2905,1046.20106,356,806,0,2150.0,755.0,48.0,3.0,420.0,560.978,469623.0,93.0,420.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2022-08-23,2022,34,2,3918,1158.57568,474,1020,0,2594.0,1324.0,42.0,6.0,462.0,463.0977,476545.01,85.0,467.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2022-08-24,2022,34,3,3936,1309.42648,448,1055,0,2518.0,1418.0,43.0,2.0,470.0,389.26974,379519.09,92.0,493.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2022-08-25,2022,34,4,4076,1322.48528,340,1064,0,2426.0,1650.0,58.0,9.0,516.0,516.1585,533873.83,104.0,506.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2022-08-26,2022,34,5,3818,1339.49502,349,1062,0,2580.0,1238.0,64.0,15.0,669.0,720.90268,461274.46,66.0,680.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2022-08-27,2022,34,6,634,593.30864,3,313,0,0.0,634.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
